time,temp,pres
736791.989583333,3.00080111996523,182.680983200521
736792,2.99590564460763,182.766900931376
736792.010416667,2.99390217614839,182.781983678887
736792.020833333,2.98730739177055,182.809968640973
736792.03125,2.9749142843132,182.896899779415
736792.041666667,2.96990544037096,182.932960829329
736792.052083333,2.96021086366277,183.047871203998
736792.0625,2.95680391666652,183.148883651965
736792.072916667,2.94980761651935,183.184960829329
736792.083333333,2.93831287960019,183.277895843233
736792.09375,2.93500380147045,183.400858308829
736792.104166667,2.93380130568903,183.421977150442
736792.114583333,2.91881679947851,183.508902563025
736792.125,2.89292983578321,183.637851397064
736792.135416667,2.88520837817128,183.723906425619
736792.145833333,2.85623247899179,183.803910402781
736792.15625,2.84171670343075,183.904883651965
736792.166666667,2.81582818112159,183.86204678719
736792.177083333,2.77704345465109,183.969879043755
736792.1875,2.78419170588266,184.048908995101
736792.197916667,2.77481022789741,184.055992383481
736792.208333333,2.7841894723268,184.07697648073
736792.21875,2.82125726225649,184.113957377453
736792.229166667,2.85726082932907,184.105009792668
736792.239583333,2.90854254578348,184.062048158505
736792.25,2.92847707598124,184.041024191176
736792.260416667,2.94118618145776,184.011032642226
736792.270833333,2.97246494508817,183.94607279774
736792.28125,3.00975703186434,183.931017279411
736792.291666667,3.04356322309229,183.830109895493
736792.302083333,3.05548667241371,183.76507279774
736792.3125,3.07178122303991,183.679099068624
736792.322916667,3.08138955448775,183.556133833126
736792.333333333,3.09738208055625,183.49107279774
736792.34375,3.11288214460851,183.405099068624
736792.354166667,3.10031370973483,183.334077253268
736792.364583333,3.10749193625031,183.233113116489
736792.375,3.09761140441134,183.12512441176
736792.385416667,3.09959782385162,183.017117512013
736792.395833333,3.10029921602434,182.93109631701
736792.40625,3.09520587499978,182.860081789213
736792.416666667,3.08680913982322,182.795070724822
736792.427083333,3.07751041567668,182.731071677775
736792.4375,3.08179504656881,182.62312441176
736792.447916667,3.08269902073323,182.586040258745
736792.458333333,3.08579652810777,182.543048158505
736792.46875,3.08699861764711,182.557982720589
736792.479166667,3.07910859578612,182.494069636748
736792.489583333,3.07360615980879,182.521968640973
736792.5,3.068206220588,182.472057598037
736792.510416667,3.04322720185481,182.51495321281
736792.520833333,3.02072519921777,182.60090368299
736792.53125,3.01121094362705,182.573032254901
736792.541666667,3.00730424348935,182.616952124736
736792.552083333,3.00869843204867,182.708896963198
736792.5625,2.98312949019498,182.825865220593
736792.572916667,2.96761686514998,182.826
736792.583333333,2.95671220762105,182.840983200521
736792.59375,2.93682292401876,183.040769607852
736792.604166667,2.91462415524707,183.098936891697
736792.614583333,2.91859552013906,183.16392720226
736792.625,2.91630264950971,183.228925122552
736792.635416667,2.9163,183.400812851239
736792.645833333,2.91909686409734,183.42197648073
736792.65625,2.90951105882312,183.508899779415
736792.666666667,2.9012090310158,183.572930363252
736792.677083333,2.88661635149242,183.65890368299
736792.6875,2.89149435539237,183.781858308829
736792.697916667,2.90628389650195,183.846929275178
736792.708333333,2.91089484815992,183.859985440452
736792.71875,2.91968986274547,183.895958529413
736792.729166667,2.93927867374583,183.982905337545
736792.739583333,2.93700257592004,183.875120956245
736792.75,2.92281635784253,183.960900931376
736792.760416667,2.89932556974352,183.912053315635
736792.770833333,2.88611478354109,183.890024639235
736792.78125,2.87441347794068,183.847049534312
736792.791666667,2.87549880311839,183.825023937632
736792.802083333,2.88039451217035,183.80402351927
736792.8125,2.88059976960785,183.616216568619
736792.822916667,2.87960108807419,183.637976062368
736792.833333333,2.87240806374969,183.545104156767
736792.84375,2.87459746568637,183.545
736792.854166667,2.86131447138676,183.416140361571
736792.864583333,2.86449641611125,183.323104156767
736792.875,2.84991681862683,183.259073725487
736792.885416667,2.83991088074193,183.086188236835
736792.895833333,2.82431747145766,183.037054878296
736792.90625,2.81091543627394,182.979066813723
736792.916666667,2.81639401559194,182.785211086393
736792.927083333,2.82429115227465,182.757031359027
736792.9375,2.8451759240205,182.742017279411
736792.947916667,2.89634429060134,182.662087045935
736792.958333333,2.92037312083438,182.625041438714
736792.96875,2.94017719117732,182.410247671559
736792.979166667,2.95288618145776,182.395016321113
736792.989583333,2.95879339220512,182.437951841495
736793,2.96559216666696,182.480950465688
736793.010416667,2.97279216586581,182.529946684365
736793.020833333,2.97509742407996,182.609910402781
736793.03125,2.96221486029357,182.589024191176
736793.041666667,2.96000239376322,182.567023937632
736793.052083333,2.94281926340203,182.65290368299
736793.0625,2.94260023039215,182.695950465688
736793.072916667,2.93650663725257,182.825858550355
736793.083333333,2.92461332758629,183.034765927266
736793.09375,2.9161097916663,182.905149754896
736793.104166667,2.91859727981452,183.034858550355
736793.114583333,2.91270660779488,183.335662890465
736793.125,2.90780564460763,183.207148602936
736793.135416667,2.90010837817128,183.529648552036
736793.145833333,2.89450627180531,183.487048158505
736793.15625,2.88640933088201,183.637826053928
736793.166666667,2.87800913982322,183.803819379684
736793.177083333,2.87420425586789,183.911879043755
736793.1875,2.86960529901941,183.847074877448
736793.197916667,2.86510489633387,183.997835700797
736793.208333333,2.85291366357586,184.16980736598
736793.21875,2.85060264950971,184.084099068624
736793.229166667,2.84730359064484,184.234835700797
736793.239583333,2.84909798406258,184.185055998262
736793.25,2.86168548529466,184.062141691171
736793.260416667,2.87668367888711,184.191858550355
736793.270833333,2.88968544045195,184.105097436975
736793.28125,2.89689170588266,184.041073725487
736793.291666667,2.8973994559629,184.041
736793.302083333,2.90579059229203,184.026016799479
736793.3125,2.91638778921614,184.154851397064
736793.322916667,2.92568988091001,183.940233935951
736793.333333333,2.93518936033027,183.94
736793.34375,2.93909550735311,183.795167034308
736793.354166667,2.95478291723518,183.703100102826
736793.364583333,2.98736348913336,183.558162394959
736793.375,2.99638963235333,183.457116348035
736793.385416667,3.00868661668743,183.349117512013
736793.395833333,3.02258443248324,183.26309631701
736793.40625,3.03658387254962,183.177099068624
736793.416666667,3.05068465815389,183.091093574381
736793.427083333,3.05749238423641,182.817306870474
736793.4375,3.06489147549051,182.817
736793.447916667,3.06569912954065,182.752070724823
736793.458333333,3.06520055998262,182.537240792525
736793.46875,3.06669827205889,182.600926274513
736793.479166667,3.06650021761484,182.671922746732
736793.489583333,3.06320369588527,182.364344949292
736793.5,3.05870518382334,182.343024191176
736793.510416667,3.05760119688161,182.321023937632
736793.520833333,3.04900963170102,182.38592720226
736793.53125,3.04370610539193,182.386
736793.541666667,3.03840576679322,182.514859638429
736793.552083333,3.02741231961758,182.515
736793.5625,3.02590172794111,182.494024191176
736793.572916667,3.02110522275612,182.529960829329
736793.583333333,3.01500683178793,182.687823045493
736793.59375,3.00910679656838,182.681008063725
736793.604166667,3.00710217614838,182.853811763165
736793.614583333,3.00440302390613,182.982855524485
736793.625,3.00729665931385,182.983
736793.635416667,3.01009695339226,183.176788913607
736793.645833333,3.01000011199652,183.177
736793.65625,2.99951209558779,183.262900931376
736793.666666667,3.00559336274743,183.391859638429
736793.677083333,2.97583337496398,183.392
736793.6875,2.92306082352716,183.730609485309
736793.697916667,2.88384265250835,183.766960829329
736793.708333333,2.84694132671715,183.911837605041
736793.71875,2.78457188235027,183.840082941173
736793.729166667,2.76232415524707,183.962866166874
736793.739583333,2.71525275036254,183.870104156767
736793.75,2.68323686274373,184.208609485309
736793.760416667,2.66571904129837,184.122094662455
736793.770833333,2.61455734222,184.066062718053
736793.78125,2.58233709313588,184.180867524515
736793.791666667,2.5667169739574,184.04514797809
736793.802083333,2.54662251130121,184.102935042016
736793.8125,2.52941981372476,183.844298357832
736793.822916667,2.52500478752645,184.102718188784
736793.833333333,2.50502239930469,183.967152315272
736793.84375,2.4783307573518,183.924049534312
736793.854166667,2.46861055431967,183.78814797809
736793.864583333,2.45821164763844,183.622185914229
736793.875,2.44261797058757,183.658957377453
736793.885416667,2.43011360092741,183.508164299203
736793.895833333,2.41931209562453,183.480031359027
736793.90625,2.40681439950927,183.307199289208
736793.916666667,2.39691077193451,183.135187148761
736793.927083333,2.39270470385398,183.07007279774
736793.9375,2.38291128921527,182.941148602936
736793.947916667,2.37141251285321,182.783171915722
736793.958333333,2.36231019168363,182.747040318748
736793.96875,2.35111290196031,182.633131323525
736793.979166667,2.34650500514129,182.568070724823
736793.989583333,2.33780974369754,182.610951841495
